trial,index0,time_nominal_s,pelvis_camera_y_m,left_knee_included_angle_deg,right_knee_included_angle_deg,median_limb_length_ratio,max_step_from_previous_m,screen_pass
S06A08T01,39,1.3,0.08507667542,99.91711487982198,89.08350726425567,0.878752087249117,0.1046734349060153,False
S06A08T01,40,1.3333333333333333,0.08515512085,99.84909713539598,88.97180741866813,0.8788470563368473,0.003445978622793208,False
S06A08T01,41,1.3666666666666667,0.07956137085000001,99.923973894966,89.44980057537128,0.8831400938282072,0.03390968129060073,False
S06A08T01,42,1.4,0.046764213560000004,96.99863522977093,89.16844645230937,0.8285076804942675,0.08177465545176392,False
S06A08T01,43,1.4333333333333333,0.047851303100000006,100.72903663811393,88.99337990827313,0.8409702491618567,0.04325998773563298,False
S06A08T01,44,1.4666666666666666,0.04792514038,100.74066188975551,89.07450739453554,0.8420415151616072,0.007088452488320487,False
S06A08T01,45,1.5,0.034176582340000004,104.43123502273103,91.9887620395034,0.8528909365511241,0.07963398839871676,False
S06A08T01,46,1.5333333333333334,0.02660297585,97.31549235864661,95.96954347272829,0.8544489857262789,0.09427545753289344,False
S06A08T01,47,1.5666666666666667,0.01363311768,105.72945936711461,94.68662991745579,0.8469175875822538,0.030565792048255068,False
S06A08T01,48,1.6,0.00470803833,105.77202384738213,102.02177625122437,0.868095395931346,0.047295015028304146,False
S06A08T01,49,1.6333333333333333,-0.00470693779,106.1735232048294,101.49031888649849,0.8631430423247191,0.10002069639784386,False
S06A08T01,50,1.6666666666666667,-0.02627966309,108.16301546175018,103.56508409526252,0.8889314042760876,0.0657640337167762,False
S06A08T01,51,1.7,-0.02860703278,106.87648194967387,104.4702589591461,0.9077924021660067,0.06102682139389132,True
S06A08T01,52,1.7333333333333334,-0.04037726593,107.16345533243928,107.28147818526959,0.928618350702747,0.040435672249105194,True
S06A08T01,53,1.7666666666666666,-0.04688438416,114.52093960097395,112.25055695692389,0.9365890312081394,0.07334626682226844,True
S06A08T01,54,1.8,-0.06830570221000001,120.41073330598286,116.32869464323394,0.9486601025916831,0.04780840227555926,True
S06A08T01,55,1.8333333333333333,-0.07396261597,117.2602132720534,115.17161601445059,0.9491785329499933,0.04154092017597852,True
S06A08T01,56,1.8666666666666667,-0.0769506073,115.34546872850335,115.171288984106,0.9589947970865274,0.0382256506165612,True
S06A08T01,57,1.9,-0.0824897995,118.21958275040264,119.3852743516698,0.9442635635258352,0.07974708804925724,True
S06A08T01,58,1.9333333333333333,-0.08746821594,119.62583590554499,123.90230845267173,0.9566225572629954,0.14078135548719595,True
S06A08T01,59,1.9666666666666666,-0.1045039139,117.76719967055466,124.48158945485129,0.9575613169088959,0.07033181946928643,True
S06A08T01,60,2.0,-0.1255882874,121.51862292127726,126.42452923581523,0.9596659639201299,0.053804053150469544,True
S06A08T01,61,2.033333333333333,-0.1322365265,121.18850568533202,130.59416898284024,0.9579717368609079,0.06180710474092923,True
S06A08T01,62,2.066666666666667,-0.14959994510000002,133.38243940811424,129.50565863666102,0.9531090012115141,0.1406577858853845,True
S06A08T01,63,2.1,-0.159106781,133.5186143936615,130.05710115898978,0.960389354889956,0.08800701960170279,True
S06A08T01,64,2.1333333333333333,-0.1733713531,139.0182790462446,131.7114365743982,0.9722468060835832,0.08708372096842068,True
S06A08T01,65,2.1666666666666665,-0.19361882019999999,141.38712011152717,134.20947479734625,0.9915649827634792,0.04987147929173852,True
S06A08T01,66,2.2,-0.2127157593,144.75693785287524,147.4500302477266,1.0003432921359736,0.04446178995276822,True
S06A08T01,67,2.2333333333333334,-0.2339509125,148.91345120389383,142.33214754710454,0.9815369320085947,0.05976610102035582,True
S06A08T01,68,2.2666666666666666,-0.2414738007,149.63750270509502,148.1632131017413,0.9973329806484534,0.02910828488574193,True
S06A08T01,69,2.3,-0.25477928159999996,161.42533724047522,150.11783519208095,1.0136460921692718,0.07445959952537085,True
S06A08T01,70,2.3333333333333335,-0.2551946564,155.39235644567907,153.76735754446835,1.0175571948662718,0.10457299329845819,True
S06A08T01,71,2.3666666666666667,-0.25885662839999996,156.19715612691982,157.43941840434545,1.0287275689394075,0.045049366149449994,True
S06A08T01,72,2.4,-0.2611022339,162.07365348539662,162.23239161979768,1.0390557177454478,0.0369752581529834,True
S06A08T01,73,2.433333333333333,-0.2647084351,161.92261275370348,162.24609103057674,1.042196154246872,0.0960581490554812,True
S06A08T01,74,2.466666666666667,-0.2647093506,161.92428351182022,162.2450522232298,1.0421944786486779,0.000150890679682968,True
S06A08T01,75,2.5,-0.2662485962,161.40202343072895,162.28620828317588,1.0457932975694375,0.05430416928863064,True
S06A08T01,76,2.533333333333333,-0.2664795532,161.29315809133064,162.2810658393946,1.045782966596922,0.010426042474667363,True
S06A08T01,77,2.566666666666667,-0.26648059080000003,161.29292423684498,162.28072554871017,1.045783034337732,2.1770742078567598e-05,True
S06A08T01,78,2.6,-0.2704151001,162.17791433296125,164.70216846147824,1.0506966246170963,0.07704437071025225,True
S06A08T01,79,2.6333333333333333,-0.2719495239,163.12894493332928,165.4074538494157,1.0458115469855724,0.04030891150915602,True
S06A08T01,80,2.6666666666666665,-0.2730612793,164.4752396893095,165.0171797275056,1.0462222865751336,0.08248049058838618,True
S06A08T01,81,2.7,-0.2750877075,164.2668651852026,166.97666480725317,1.043234338998443,0.11874877896404566,True
S06A08T01,82,2.7333333333333334,-0.2756700439,164.34337013628746,167.10340318403678,1.0422900256198009,0.015851529159429816,True
S06A08T01,83,2.7666666666666666,-0.2704945679,166.5038497027129,163.43495243164037,1.0285108104410634,0.07419178412688615,True
S06A08T01,84,2.8,-0.27841827389999996,173.66381081132658,164.23788411079855,1.0362418913521938,0.1559546566026823,True
S06A08T01,85,2.8333333333333335,-0.27957958980000003,169.61694908885386,164.24149054075275,1.0370529330285732,0.0415788766352066,True
S06A08T01,86,2.8666666666666667,-0.2791206055,169.43176106889842,164.2333786098152,1.0364704443691684,0.007925893713098828,True
S06A08T01,87,2.9,-0.2924871826,174.4079682339281,172.05576499066336,1.0159288330975271,0.1676738970990629,False
S06A08T01,88,2.933333333333333,-0.2928140259,175.72522950403462,174.44666251940603,1.0062029874052913,0.08661155641523721,False
S06A08T01,89,2.966666666666667,-0.2925994873,175.76680864459507,174.150597273445,1.0069660803504328,0.02830917421179596,False
S06A08T01,90,3.0,-0.3007254028,175.20022308438647,174.66758838976392,1.0004809091542142,0.2591631441109023,False
S06A08T01,91,3.033333333333333,-0.2896737061,159.33154821675777,175.11378877837794,1.0100113945413371,0.14587792936492852,False
S06A08T01,92,3.066666666666667,-0.2924920044,166.41219134193275,175.8624296326125,1.0105273112589086,0.11733066691027827,False
S06A08T01,93,3.1,-0.2922669678,166.78565903651028,175.84353307834178,1.011171144111508,0.009016497841416168,False
S06A08T01,94,3.1333333333333333,-0.2918892212,166.6863760024693,176.16709855774832,1.0109419731403917,0.026107058715823313,False
S06A08T01,95,3.1666666666666665,-0.280350769,148.926857032426,156.94241432211163,1.0076817655848915,0.46883108699926224,False
S06A08T01,96,3.2,-0.302857605,159.349734037471,176.18544463589328,0.9929165257737185,0.2124669839644292,False
S06A08T01,97,3.2333333333333334,-0.29541369630000003,166.55332107427108,167.46342360418765,0.9897901976870851,0.4578004517019398,False
S06A08T01,98,3.2666666666666666,-0.29390386960000003,169.021526831635,140.93284418173397,1.0012747918190414,0.13491062390305095,False
S06A08T01,99,3.3,-0.2869994507,166.79397084062845,141.55073562313112,1.0303423947779051,0.09382856994785285,False
S06A08T01,100,3.3333333333333335,-0.2841367798,164.61772895543055,140.9364682696267,1.0383652028201438,0.04370428113343045,True
S06A08T01,101,3.3666666666666667,-0.2811936035,162.1585989100724,140.51234312153863,1.0342844036553402,0.043147444379881515,True
S06A08T01,102,3.4,-0.2818034668,158.00121520342358,141.14625587512657,1.025650637568884,0.05766874109054629,True
S06A08T01,103,3.433333333333333,-0.2835777588,158.0214803818305,151.43723621967507,1.020851707983517,0.07596048658203444,True
S06A08T01,104,3.466666666666667,-0.2778062134,159.0017741158285,157.76221949433844,1.016046409521248,0.07912870755411568,True
S06A08T01,105,3.5,-0.2709910278,159.8533302279273,161.77767706303447,1.0278909070329054,0.059347731845268606,True
S06A08T01,106,3.533333333333333,-0.2697198486,159.3224911255259,170.3206777232425,1.018790561965662,0.1155214675790379,True
S06A08T01,107,3.566666666666667,-0.267173645,159.64213818161844,175.75768047087723,1.0213575186798514,0.06450382198683167,True
S06A08T01,108,3.6,-0.2665435181,160.03002488034056,176.1354622877572,1.0198630955328203,0.051202127731890694,True
S06A08T01,109,3.6333333333333333,-0.25812921139999995,158.7063029876156,175.92483626271718,1.0156675933468522,0.04400460970048971,True
S06A08T01,110,3.6666666666666665,-0.2565966797,158.64204861653113,176.10003938824494,1.0157341347615707,0.03937334345012993,True
S06A08T01,111,3.7,-0.2469919586,155.52814119458466,174.95066216631287,1.0167880323077956,0.08510484628233883,True
S06A08T01,112,3.7333333333333334,-0.2410059052,162.17306380184235,162.95407742714363,1.009649849008091,0.08982637160894665,True
S06A08T01,113,3.7666666666666666,-0.2354828949,174.27443835473812,159.74530823963087,1.004313594189194,0.15198204453469719,True
S06A08T01,114,3.8,-0.23611338810000002,168.21230340572595,154.38446301277241,1.0097625777829757,0.07414671899284804,False
S06A08T01,115,3.8333333333333335,-0.238551651,169.3301160267406,149.66572142427094,1.003340172013743,0.10155742797077517,False
S06A08T01,116,3.8666666666666667,-0.2431032257,152.74463655943973,155.6304266891216,1.0112186449224065,0.1352905796928337,False
S06A08T01,117,3.9,-0.26857696529999997,177.17753014725838,158.68946126114156,0.9572147766569834,0.537371477887098,False
S06A08T01,118,3.933333333333333,-0.26726007079999997,177.26453892947993,163.80937343093143,0.9794677858482973,0.13146273238234019,False
S06A08T01,119,3.966666666666667,-0.2574133911,128.006775019669,159.2454171649771,0.9924020849442113,0.5688817938690639,False
S06A08T01,120,4.0,-0.2565700684,128.93777912887293,162.18115466918312,1.0097629967935604,0.10451432006602408,False
S06A08T01,121,4.033333333333333,-0.2598825684,128.79637367196935,160.12943928186073,1.0070184200180192,0.1278744782178669,False
S06A08T01,122,4.066666666666666,-0.26218212890000003,132.86527239027708,160.32905409644084,1.0001509223147331,0.13054298987630308,True
S06A08T01,123,4.1,-0.2596102295,141.87686763571222,158.8432294543918,1.0033266213937457,0.11990675204859581,True
S06A08T01,124,4.133333333333334,-0.2562210083,148.95032722238048,160.89528013858185,0.9983950913379511,0.11844700567817143,True
S06A08T01,125,4.166666666666667,-0.2525658417,155.36057342705453,163.30911673338267,0.9970775644877099,0.11025284863467988,True
S06A08T01,126,4.2,-0.2511258392,160.95910258570441,165.52290551937682,0.9999098279987277,0.0799509907548529,True
S06A08T01,127,4.233333333333333,-0.2448968964,175.9395648963729,167.66637282997516,0.9943597212872777,0.12033883027316715,True
S06A08T01,128,4.266666666666667,-0.2408723602,177.50300162430185,166.68862326095729,0.989534769999936,0.06553183825988138,True
S06A08T01,129,4.3,-0.2344938812,177.93304552380965,166.29149778029355,0.9812701884492208,0.07296647784072585,True
S06A08T01,130,4.333333333333333,-0.22895416259999998,174.93554452420736,163.6512541972197,0.9859031102706981,0.049088434130277164,True
S06A08T01,131,4.366666666666666,-0.2188232727,163.3238109720024,158.67715645585324,0.9899020439324885,0.06307911104337997,True
S06A08T01,132,4.4,-0.2110540314,160.89021106251573,157.01611370118476,0.9986868070010186,0.05190236902270044,True
S06A08T01,133,4.433333333333334,-0.2175122375,157.22343365101887,151.29412601217763,1.001650196948959,0.17016076986013978,True
S06A08T01,134,4.466666666666667,-0.21779824830000002,149.6664310400647,143.11707511321129,1.0084482552681944,0.062139275949477255,True
S06A08T01,135,4.5,-0.2172307892,150.9724867715726,139.22792181703014,1.0053734654371103,0.0795110913027807,True
S06A08T01,136,4.533333333333333,-0.224099884,159.63878426947016,131.59363151797652,1.0100966260965465,0.08124822393909324,True
S06A08T01,137,4.566666666666666,-0.2316776733,164.7463053483747,137.9217080502237,1.0118597079773237,0.1334218947514975,True
S06A08T01,138,4.6,-0.2341431122,164.09432396853913,139.43923971477136,1.0146057067950427,0.10351773807276497,True
S06A08T01,139,4.633333333333334,-0.2398868866,166.73934465409758,131.01835060598782,1.0249133536013642,0.11687720666224587,True
S06A08T01,140,4.666666666666667,-0.2408617706,168.42179543777638,130.84926324976755,1.0212863897054976,0.11690841352743464,True
S06A08T01,141,4.7,-0.234465683,173.85350426957805,138.33443335075694,1.0145465205862765,0.1629667445797324,True
S06A08T01,142,4.733333333333333,-0.2350673065,173.23872098941737,143.780616220009,1.004403390267559,0.10761961868080971,True
S06A08T01,143,4.766666666666667,-0.231934967,174.52466480808056,153.32412531133033,0.9955773867673006,0.1324335126607085,True
S06A08T01,144,4.8,-0.2318122711,174.56076898064242,153.80967595489076,0.9957957659179191,0.016693956447196172,True
S06A08T01,145,4.833333333333333,-0.222401123,172.2341044823053,175.12374436871755,0.9797129403823605,0.16898451773579584,True
S06A08T01,146,4.866666666666666,-0.21874099730000002,166.32778463399993,175.71867445737047,0.9736915841834504,0.10738309087305464,True
S06A08T01,147,4.9,-0.2156692657,162.89445863479543,171.2919610067884,0.9685727623525768,0.07707015993398623,True
S06A08T01,148,4.933333333333334,-0.20556701659999999,156.96987657605894,171.79996572118787,0.973992292697432,0.08003352888747667,True
S06A08T01,149,4.966666666666667,-0.1900653534,153.69826283513638,165.08798136046147,0.9868618439025163,0.08179507853518776,True
S06A08T01,150,5.0,-0.18213948060000001,152.0468961711778,166.27546595122277,0.9855457561994463,0.08205696420070803,True
S06A08T01,151,5.033333333333333,-0.1802767792,155.9231800428978,159.84228095492122,0.9934004890119552,0.1200374300400256,True
S06A08T01,152,5.066666666666666,-0.1757586975,159.1206170869935,153.35938364710785,1.001290865723362,0.0724151333694728,True
S06A08T01,153,5.1,-0.17510234070000003,148.81164526461077,149.75278437366813,1.0034007177202102,0.07177449457100137,True
S06A08T01,154,5.133333333333334,-0.1780830994,140.8666738108252,151.46083025074793,1.007676611895067,0.07998117865608101,True
S06A08T01,155,5.166666666666667,-0.1846282654,130.17858789820917,151.25889521247325,1.009264669218666,0.12910932309087478,True
S06A08T01,156,5.2,-0.1917944641,124.18444826518996,153.32136968683523,1.0035030104011147,0.13265174698744708,True
S06A08T01,157,5.233333333333333,-0.19652470400000002,125.06020971675633,153.65646402504743,1.0049950776253593,0.10187204687171632,True
S06A08T01,158,5.266666666666667,-0.2028132019,130.14041564997058,158.67363757353982,0.9981825786602635,0.15188268811633815,True
S06A08T01,159,5.3,-0.2018158417,137.6449148767315,160.74443570938507,0.9996200481551074,0.13463046259638523,True
S06A08T01,160,5.333333333333333,-0.1984595184,146.81267188491762,159.99746424426317,0.9963930740560655,0.1284433868250394,True
S06A08T01,161,5.366666666666666,-0.1971383209,160.27982685213962,158.68746054480533,0.995873979870898,0.12043464118619798,True
S06A08T01,162,5.4,-0.1898884888,175.30903679311817,157.94193689869522,0.998115062874227,0.1226055206540905,True
S06A08T01,163,5.433333333333334,-0.18200372310000001,178.00231658474,157.61986532569796,0.9954906772082186,0.08214289611940861,True
S06A08T01,164,5.466666666666667,-0.1751327209,178.5444939317394,155.91001531086312,0.9931739883188844,0.08530589357283593,True
S06A08T01,165,5.5,-0.1669853668,176.8643568084373,155.775996292117,0.9839229125445595,0.0807934063421871,True
S06A08T01,166,5.533333333333333,-0.1538802795,176.1480161096428,153.65391213360448,0.9894759262660148,0.09510206034069256,True
S06A08T01,167,5.566666666666666,-0.1482476501,171.12648449467306,147.55709193114498,0.994448012546076,0.0522214283194204,True
S06A08T01,168,5.6,-0.144607132,165.9740389258497,139.0658782085245,1.000090172001272,0.139944991966157,True
S06A08T01,169,5.633333333333334,-0.1471976624,164.44125023769138,132.0637112394104,1.0094391918234402,0.11661621199550884,True
S06A08T01,170,5.666666666666667,-0.15024465939999998,162.33347141049884,125.39958321466023,1.0045387055450017,0.0858097596499276,True
S06A08T01,171,5.7,-0.153548996,161.85056463985478,122.47065174913688,1.008485126160127,0.0776319152689775,True
S06A08T01,172,5.733333333333333,-0.1567483826,161.56364773399613,126.9953862386994,1.0106550793068405,0.15473313034739353,True
S06A08T01,173,5.766666666666667,-0.1606563416,163.46548589455787,130.598421278571,1.0183631328150513,0.11580915240582952,True
S06A08T01,174,5.8,-0.1624365234,164.8786816091136,135.61429029929312,1.0183301233594624,0.10438973029446466,True
S06A08T01,175,5.833333333333333,-0.16485823060000002,165.20260346451084,143.06055998844963,1.0133138252335177,0.09265625286454317,True
S06A08T01,176,5.866666666666666,-0.1660593872,167.72314987032308,150.99473343309057,1.0110473676292346,0.09125971028004932,True
S06A08T01,177,5.9,-0.16581170650000002,169.6849252769907,159.6685147771307,1.0086286679472032,0.07442885662650343,True
S06A08T01,178,5.933333333333334,-0.1646954803,172.034680567968,168.07643710758703,1.0065778935556318,0.06861776621405428,True
S06A08T01,179,5.966666666666667,-0.16585787959999998,168.96430252863166,164.75298973308438,1.00892562347763,0.06693236710359879,True
S06A08T01,180,6.0,-0.1619167023,165.55301652121497,167.71891770323248,1.0061892671046884,0.046908050018359675,True
S06A08T01,181,6.033333333333333,-0.1593376312,164.28250291707664,168.3605753130824,1.0023259028471878,0.05561417551876785,True
S06A08T01,182,6.066666666666666,-0.1621718903,160.87920593593267,166.24229959736482,1.0097052727159186,0.04312339888042441,True
S06A08T01,183,6.1,-0.1646423187,159.67368804346407,168.1226594679052,1.0116843908628366,0.033824612717852975,True
S06A08T01,184,6.133333333333334,-0.1614183197,152.85127702274116,167.96785090426974,1.0128892749562557,0.04036082638548506,True
S06A08T01,185,6.166666666666667,-0.1646449432,152.182081370421,168.94538590041276,1.0119562530917439,0.03364003747898766,True
S06A08T01,186,6.2,-0.1660800629,154.13352671308223,164.39399576437253,1.0161023179194522,0.06139512700686883,True
S06A08T01,187,6.233333333333333,-0.1675547485,159.49327545165056,167.10608739556014,1.0139218725850339,0.05442250078053317,True
S06A08T01,188,6.266666666666667,-0.16685365300000002,162.52187863699896,168.10179531882483,1.0120136477783013,0.05691258631529975,True
S06A08T01,189,6.3,-0.1700407104,163.67977775425751,169.35900336987794,1.0131310035585104,0.054768230043514735,True
S06A08T01,190,6.333333333333333,-0.1697427979,164.68789397831125,170.66625317348638,1.0091578449061704,0.04075721426559114,True
S06A08T01,191,6.366666666666666,-0.169719223,159.4357985152459,168.03276261721678,1.013068564599894,0.028879783860935093,True
S06A08T01,192,6.4,-0.1686215057,156.93382554464947,170.4916709221941,1.0155819279469107,0.021097532501708982,True
S06A08T01,193,6.433333333333334,-0.1694132385,158.28888943835892,170.4167066691168,1.01823427303713,0.02322507093239358,True
S06A08T01,194,6.466666666666667,-0.1692371063,159.19754396297714,169.94073434504327,1.0181941453089864,0.023048398854792644,True
S06A08T01,195,6.5,-0.1684458771,161.48448144705887,170.01451774516522,1.0159911394910432,0.021839006261473455,True
S06A08T01,196,6.533333333333333,-0.1683204193,159.83713768710436,169.37493343461733,1.010273576962776,0.03174996771854291,True
S06A08T01,197,6.566666666666666,-0.1692634583,157.2191008025832,169.23809781673506,1.0070684248627229,0.01779271786028501,True
S06A08T01,198,6.6,-0.170315094,159.24848106142775,167.15109254128566,1.0061532170723682,0.04828004837780851,True
S06A08T01,199,6.633333333333334,-0.1675627136,155.50895939536852,170.18795416376275,1.012601743339889,0.020749618641078844,True
S06A08T01,200,6.666666666666667,-0.1666613007,149.1848318569406,168.86936850012165,1.0132105281384716,0.025676030247141955,True
S06A08T01,201,6.7,-0.1649035797,148.2590512510182,169.59737446498443,1.0098598463087791,0.02228881870964174,True
S06A08T01,202,6.733333333333333,-0.1611290588,146.90856361993377,170.3072722088403,1.0112191702776092,0.032345414224858114,True
S06A08T01,203,6.766666666666667,-0.1608569031,146.31442472946694,169.8682585190157,1.0112963318000918,0.04715600642819292,True
S06A08T01,204,6.8,-0.15898585510000002,147.25965773101134,171.75253612896856,1.0125213487847602,0.037387185447673395,True
S06A08T01,205,6.833333333333333,-0.1553054657,148.63780816348057,172.74349299660278,1.007306278370557,0.027881825155590487,True
S06A08T01,206,6.866666666666666,-0.1499467621,151.37555658834262,173.51553429763945,1.0010303591919192,0.03979233268086103,True
S06A08T01,207,6.9,-0.1492618408,153.8035586153096,175.4151970322655,1.0022016590872325,0.0750533596480497,True
S06A08T01,208,6.933333333333334,-0.1472375488,155.4700616234709,175.75587933562088,0.9952791347200802,0.06711477795865553,True
S06A08T01,209,6.966666666666667,-0.1491972198,162.89609518198782,175.9847151822563,0.9834072881013101,0.07202384086993108,True
S06A08T01,210,7.0,-0.15480268860000002,166.94892028880565,175.10429812336062,0.9840490372750659,0.04453079956378815,True
S06A08T01,211,7.033333333333333,-0.1567102814,164.72181198839993,158.8017698582157,0.9930530222302159,0.06137819459007744,True
S06A08T01,212,7.066666666666666,-0.165510788,162.0342940345949,159.42785290046075,0.9954640094221918,0.19723923622965814,True
S06A08T01,213,7.1,-0.1705090027,166.54702346039886,160.1592632235108,0.9946991511086656,0.042788289599484004,True
S06A08T01,214,7.133333333333334,-0.17494282530000002,170.98958072496364,160.47588715970045,0.9989376187036567,0.08253690116499454,True
S06A08T01,215,7.166666666666667,-0.1762971039,173.4618758518058,151.3374030614837,0.9919026379800884,0.12161673890811567,True
S06A08T01,216,7.2,-0.1782383575,173.27597341612972,153.85284585853844,0.9957921979365331,0.09816093013346186,True
S06A08T01,217,7.233333333333333,-0.1709062653,170.71943409154457,154.27114914946478,1.0049744978344544,0.07420391465395897,False
S06A08T01,218,7.266666666666667,-0.1696784515,171.49730291557412,156.20432039607698,1.0074116398560267,0.055430447375304545,False
S06A08T01,219,7.3,-0.16672421259999998,170.24101526821775,155.24262204558474,1.009702705233579,0.0776839530085689,False
S06A08T01,220,7.333333333333333,-0.15949722289999999,169.89577213147467,175.83211230907426,0.9895600557732784,0.3008660207018259,False
S06A08T01,221,7.366666666666666,-0.1524629974,166.72637773935443,167.9452214373925,0.9851792776610654,0.3062806094362548,False
S06A08T01,222,7.4,-0.1493004456,163.56685285072282,135.61812546494738,0.9901445802005915,0.22044449058893306,False
S06A08T01,223,7.433333333333334,-0.14262930299999999,157.65791253609083,141.50003012582195,0.9952593029370328,0.08205942177287212,True
S06A08T01,224,7.466666666666667,-0.1430587921,151.5368812474879,153.405741823039,0.997456348698275,0.12174167314296953,True
S06A08T01,225,7.5,-0.1413110657,146.58835059971113,151.47523837892973,0.981033194715216,0.06965642432303099,True
S06A08T01,226,7.533333333333333,-0.1462701416,140.03182835527733,155.45672439778716,0.9736295358856422,0.06280712339142307,True
S06A08T01,227,7.566666666666666,-0.14631567380000002,137.63545569875856,157.13909508289922,0.9740238237555583,0.045911424567602124,True
S06A08T01,228,7.6,-0.1501472015,142.9173545708803,159.02450899490222,0.9760949658622678,0.155451643953455,True
S06A08T01,229,7.633333333333334,-0.152794281,137.65919302139142,159.91833172426334,0.9848806481274692,0.05918143671374868,True
S06A08T01,230,7.666666666666667,-0.1570930939,143.9065126563498,162.31127414313178,0.9879804580950561,0.165000725062155,True
